,id,hashtag_id,tweet,tweet_id,tb_preproc,compound,polarity,subjectivity,links,hashtags,pos,neg,neu,mentions,nouns,clean_tweet,abuse_prediction
1358,3878,22,100   I don t think anything can stop me using my fave perfume  Do you agree      Perfume  Fragrance ,1.33e+18,,0.4939,0.0,0.0,,,,,,,"['don t', 'fave perfume', 'perfume fragrance']",,yes
1359,3879,22,I was today years old when I learned of  Ambergris   Why Rare Whale Vomit Is In Your  Perfume   via ,1.33e+18,,0.0,0.2,0.55,,,,,,,"['ambergris', 'rare whale vomit', 'your perfume']",,no
1360,3880,22, Aftelier Violet Ambrosia by Mandy Aftel 2020      perfume  fragrance  sce ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['aftelier violet ambrosia', 'mandy aftel', 'perfume fragrance sce']",,no
1361,3881,22, fifthavenue  nyc  christmas 2018  In 1913   HenriBendel became the 1st  to carry  chanel designs in the U S  They closed after 100  years in business   Shop  We carry a few  henribendel pieces that you would love   luxury  fashion  jewelry  perfume ,1.33e+18,,0.6369,0.06666666666666665,0.26666666666666666,,,,,,,"['fifthavenue nyc christmas', 'henribendel', 'chanel designs', 'business shop', 'henribendel pieces', 'luxury fashion jewelry perfume']",,no
1362,3882,22, Beautiful Monarch Butterfly Logo for Sale    Word  logos  cosmetics  fashion  feminine  fragrance  lau ,1.33e+18,,0.5994,0.85,1.0,,,,,,,"['beautiful monarch butterfly logo', 'sale', 'word logos cosmetics fashion', 'feminine fragrance lau']",,no
1363,3883,22,From the house of Yves Saint Laurent  shop La Nuit de L Homme  Ysl never disappoints when it comes to fragrances   Price  N40 990 Size  100ml        spotng  fragrance  eaudeparfum  beautyshop  edp  elegance  forher  perfume  smellgood  forhim  feelgreat  enjoyconfidence ,1.33e+18,,0.8409,0.0,0.0,,,,,,,"['yves saint laurent', 'nuit', 'homme ysl', 'price n40', 'size', '100ml spotng fragrance eaudeparfum beautyshop edp elegance forher perfume smellgood forhim feelgreat enjoyconfidence']",,no
1364,3884,22,Obsessed with this collection of fragrances    Perfume  FindYourSignatureScent  Get yours now     ,1.33e+18,,-0.1779,-0.5,1.0,,,,,,,"['obsessed', 'perfume findyoursignaturescent']",,no
1365,3885,22, Premium Nepalese Deer Musk Attar Oil Kasturi Pheromones Aphrodisiac   3ml Bottle  Special Edition   nepalese  nepalesemusk   ,1.33e+18,,0.4019,0.35714285714285715,0.5714285714285714,,,,,,,"['premium nepalese deer musk attar', 'kasturi pheromones aphrodisiac', 'bottle', 'edition', 'nepalese nepalesemusk']",,no
1366,3886,22, One whale s vomit is another man s million dollar treasure   Thailand  Ambergris  Perfume  Cosmetics ,1.33e+18,,0.296,0.0,0.0,,,,,,,"['whale s vomit', 'man s', 'dollar treasure', 'thailand ambergris perfume cosmetics']",,no
1367,3887,22,Buy Nyx Lipstick   Makeup for Women     Visit our website for all the latest  beauty item  savings and  coupons   nails  nailart  eyelashes  hair  perfume  salon  lashes  makeup  eyeshadow  lipstick ,1.33e+18,,0.5859,0.5,0.9,,,,,,,"['buy nyx lipstick makeup', 'visit', 'beauty item savings', 'coupons nails nailart eyelashes hair perfume salon lashes makeup eyeshadow lipstick']",,no
1368,3888,22, I just don t feel complete without my perfume  My look may be on point  my make up might be flawless  but there s nothin ,1.33e+18,,0.2846,0.55,0.7,,,,,,,"['don t', 's nothin']",,no
1369,3889,22, Do you use perfume in the morning before your day starts  My look may be fabulous  my make up might be flawless  but t ,1.33e+18,,0.5187,0.7,1.0,,,,,,,[],,no
1370,3890,22,Oh yes  There s nothing that could stop me using my fave fragrance  Do you agree      Perfume  Fragrance ,1.33e+18,,0.8397,0.0,0.0,,,,,,,"['oh', 'fave fragrance', 'perfume fragrance']",,no
1371,3891,22, Do you use perfume in the morning before your day starts  My look may be fabulous  my make up might be flawless  but t ,1.33e+18,,0.5187,0.7,1.0,,,,,,,[],,no
1372,3892,22, I just don t feel complete without my perfume  My look may be on point  my make up might be flawless  but there s nothin ,1.33e+18,,0.2846,0.55,0.7,,,,,,,"['don t', 's nothin']",,no
1373,3893,22,Thank you so much         louboutin  ChristianLouboutin  loubikiss  perfume  beauty    ,1.33e+18,,0.743,0.2,0.2,,,,,,,"['thank', 'christianlouboutin', 'loubikiss perfume beauty']",,no
1374,3894,22,I just don t feel complete without my perfume  My look may be on point  my make up might be flawless  but there s nothing like finishing it all off with a spray of my favourite fragrance  What s your go to smell          Perfume  Scent  Morning ,1.33e+18,,-0.1318,0.55,0.7,,,,,,,"['don t', 'favourite fragrance', 'perfume scent morning']",,no
1375,3895,22, One whale s vomit is another man s million dollar treasure   Thailand  Ambergris  Perfume  Cosmetics ,1.33e+18,,0.296,0.0,0.0,,,,,,,"['whale s vomit', 'man s', 'dollar treasure', 'thailand ambergris perfume cosmetics']",,no
1376,3896,22, Perfumes in its 50th  golden   anniversary of  excellence in  perfume making  in association with   wishing the people of the  UAE  amp  its Visionary Leaders  the happy 49th  UAENationalDay  ,1.33e+18,,0.9201,0.55,0.75,,,,,,,"['perfumes', 'golden anniversary', 'perfume making', 'uae', 'visionary', 'happy 49th', 'uaenationalday']",,no
1377,3897,22, Can you explain more about how you combined your interests in space and perfume    smells  Perfume ,1.33e+18,,0.25,0.5,0.5,,,,,,,"['perfume smells', 'perfume']",,no
1378,3898,22,Best perfume collection of the season Raw   Rover   Code   Denim    styrrior  perfume  styrriorperfume  fragrance  smellgood  everydayperfume  perfumelover  perfumery  eaudeparfum  eaudetoilette  perfumecollection  bestperfume  codeperfume  denimperfume  rawperfume  roverperfume ,1.33e+18,,0.6369,0.3846153846153846,0.38076923076923075,,,,,,,"['perfume collection', 'raw rover code denim', 'styrrior perfume styrriorperfume fragrance smellgood everydayperfume perfumelover perfumery eaudeparfum eaudetoilette perfumecollection bestperfume codeperfume denimperfume rawperfume roverperfume']",,no
1379,3899,22,Launching the Mercedes Benz Perfumes soon in Egypt     mercedesbenzparfums  fragrance  perfume ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['launching', 'mercedes benz perfumes', 'egypt', 'mercedesbenzparfums fragrance perfume']",,no
1380,3900,22,Do you use perfume in the morning before your day starts  My look may be fabulous  my make up might be flawless  but there s nothing like finishing it all off with a spray of my favourite fragrance  What is your favourite perfume          Perfume  Scent  Morning ,1.33e+18,,0.1742,0.7,1.0,,,,,,,"['favourite fragrance', 'favourite perfume', 'perfume scent morning']",,no
1381,3901,22,    The word  Perfume appeared relatively late in the  French language  in the early 16th century  which is a clue into F ,1.33e+18,,0.0,-0.06666666666666667,0.3,,,,,,,"['perfume', 'french language']",,no
1382,3902,23,Get the  Cologne you have been looking for with  freeshipping to your door   ,1.33e+18,,0.0,0.0,0.0,,,,,,,['cologne'],,no
1383,3903,23, Join Top Speakers from       amp  more at the  SpaceAwards on 8 Dec at 18 00  CET   ,1.33e+18,,0.4588,0.5,0.5,,,,,,,"['join top', 'spaceawards', 'dec', 'cet']",,no
1384,3904,23,Job offer  Global Campaign Manager  Join our team   make an impact   shape your career  Contact me if you want to learn more   CampaignManagement  DigitalMarketing  MarketingExcellence  DemandGen  B2B  Biotech  Düsseldorf  Cologne  Köln  QIAGEN  ,1.33e+18,,0.3612,0.25,0.25,,,,,,,"['job', 'global campaign', 'join', 'impact shape', 'contact', 'campaignmanagement digitalmarketing marketingexcellence demandgen b2b biotech düsseldorf cologne köln qiagen']",,no
1385,3905,23,  Cologne  Bonn  podcast fans  We have a  PodcastBrunchClub chapter where you live  Join us   it s like  bookclub  but fo ,1.33e+18,,0.3291,0.13636363636363635,0.5,,,,,,,"['cologne', 'podcast fans', 'podcastbrunchclub', 'join']",,no
1386,3906,23, Congratulations  and all former  folks  especially  and his team who made this possible   cologne ,1.33e+18,,0.5994,0.0,0.6666666666666666,,,,,,,"['congratulations', 'possible cologne']",,no
1387,3907,23,Congratulations  and all former  folks  especially  and his team who made this possible   cologne  football  nfl ,1.33e+18,,0.5994,0.0,0.6666666666666666,,,,,,,"['congratulations', 'possible cologne football nfl']",,no
1388,3909,23,Discover products you love with TOPPBOX   toppbox  subscriptionbox  groomingbox  grooming  skincare  dapper  gentleman  shaving  bodycare  haircare  fragrance  cologne  menshealth  mensfitness  beardcare  menstyle  mensfashion  luxury  lifestyle  blog  blogger  moustache  beard ,1.33e+18,,0.6369,0.5,0.6,,,,,,,"['discover', 'toppbox', 'toppbox subscriptionbox groomingbox', 'dapper gentleman', 'bodycare haircare fragrance cologne menshealth mensfitness beardcare menstyle mensfashion luxury lifestyle blog blogger moustache beard']",,no
1389,3910,23,      ilok  utah  monolith  recording  mixing  daw  protools  avid  iamavid heard it in  Russia but saw it in  Cologne ,1.33e+18,,0.1531,0.25,1.0,,,,,,,"['ilok utah monolith', 'daw protools', 'avid iamavid', 'russia', 'cologne']",,no
1390,3911,23, A sale in  Cologne turns the spotlight on Georges de La Tour     ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['cologne', 'georges', 'tour']",,no
1391,3913,23, Get my art printed on awesome products  Support me at Redbubble  RBandME     findyourthing  redbu ,1.33e+18,,0.7783,1.0,1.0,,,,,,,"['awesome products', 'support', 'redbubble rbandme']",,no
1392,3914,23,Get my art printed on awesome products  Support me at Redbubble  RBandME     findyourthing  redbubble  Cologne  Koeln  CologneCathedral  KoelnerDom  totebags  architectural  Rheinland  bags  digitalart  Germany  gothic  Accessories  architektura,1.33e+18,,0.7783,1.0,1.0,,,,,,,"['awesome products', 'support', 'redbubble rbandme', 'cologne koeln colognecathedral koelnerdom', 'totebags architectural', 'rheinland', 'bags digitalart', 'germany', 'accessories']",,no
1393,3915,23,A sale in  Cologne turns the spotlight on Georges de La Tour     ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['cologne', 'georges', 'tour']",,no
1394,3916,23, Lesers  EVOLUTION OF A SAD WOMAN  geheimnis  spannung  thriller  romantik  buchers about 5 men who love   1beautiful woman  amp  murder can be found at  Amazon  Germany     Berlin  Munich  Hamburg  Bremen  Cologne  GL   lese  lesen    ,1.33e+18,,-0.0516,0.0,0.8,,,,,,,"['lesers evolution of', 'sad woman', 'geheimnis spannung thriller romantik buchers', '1beautiful woman amp murder', 'amazon germany berlin munich hamburg bremen cologne gl', 'lese lesen']",,no
1395,3917,23,Right now  Melzer and  perform  Webern  Ferneyhough  Djordjevic and  Poppe in  Cologne   wch,1.33e+18,,0.0,0.2857142857142857,0.5357142857142857,,,,,,,"['right', 'melzer', 'webern ferneyhough djordjevic', 'poppe', 'cologne']",,no
1396,3918,23, Kicking off my Christmas shirts tonight  and what better way to get started than with this  carnival shirt    Pro ,1.33e+18,,0.4404,0.5,0.5,,,,,,,"['kicking', 'christmas', 'carnival shirt', 'pro']",,no
1397,3919,23,Kicking off my Christmas shirts tonight  and what better way to get started than with this  carnival shirt    Probably the most Christmas decoration like shirt I own      christmas  cologne  koln ,1.33e+18,,0.6872,0.5333333333333333,0.6666666666666666,,,,,,,"['kicking', 'christmas', 'carnival shirt', 'christmas', 'christmas cologne koln']",,no
1398,3920,23, Join Top Speakers from       amp  more at the  SpaceAwards on 8 Dec at 18 00  CET   ,1.33e+18,,0.4588,0.5,0.5,,,,,,,"['join top', 'spaceawards', 'dec', 'cet']",,no
1399,3921,23,Cologne Cathedral  The Shrine of The Magi  A pilgrimage for anyone following their own star  Saint Helena brought the remains of the three magi from the holy land  nobody knows how they got there from Persia   CatholicChurch  HolyRelics  Cologne  Germany,1.33e+18,,0.0,0.3,0.55,,,,,,,"['cologne', 'magi', 'own star', 'saint helena', 'persia catholicchurch holyrelics cologne germany']",,no
1400,3922,23,Red Tobacco by Mancera is a Woody Spicy fragrance for women and men  Now selling for only  30 000   Free Delivery  Lagos   fragrance  cologne  perfumecollection  fragrancecollection  colognecollection  perfumeaddict  manceraredtobacco  dabsng ,1.33e+18,,0.5106,0.13333333333333333,0.6,,,,,,,"['tobacco', 'mancera', 'woody spicy', 'free delivery lagos', 'fragrance cologne perfumecollection fragrancecollection colognecollection perfumeaddict manceraredtobacco dabsng']",,no
1401,3923,23,Welcome to week 14 of Koelnmesse Trivia Tuesday  Find out how many of our shows and show categories you can match correctly      Trivia  Cologne  Koeln  Koelnmesse  Quiz  Tradeshow ,1.33e+18,,0.4588,0.65,0.7,,,,,,,"['welcome', 'koelnmesse trivia', 'find', 'show categories', 'trivia cologne koeln koelnmesse quiz tradeshow']",,no
1402,3924,23,Welcome to week 14 of Koelnmesse Trivia Tuesday  Find out how many of our shows and show categories you can match correctly      Trivia  Cologne  Koeln  Koelnmesse  Quiz  Tradeshow ,1.33e+18,,0.4588,0.65,0.7,,,,,,,"['welcome', 'koelnmesse trivia', 'find', 'show categories', 'trivia cologne koeln koelnmesse quiz tradeshow']",,no
1403,3925,23,Welcome to week 14 of Koelnmesse Trivia Tuesday  Find out how many of our shows and show categories you can match correctly      Trivia  Cologne  Koeln  Koelnmesse  Quiz  Tradeshow ,1.33e+18,,0.4588,0.65,0.7,,,,,,,"['welcome', 'koelnmesse trivia', 'find', 'show categories', 'trivia cologne koeln koelnmesse quiz tradeshow']",,no
1404,3926,23,Welcome to week 14 of Koelnmesse Trivia Tuesday  Find out how many of our shows and show categories you can match correctly      Trivia  Cologne  Koeln  Koelnmesse  Quiz  Tradeshow ,1.33e+18,,0.4588,0.65,0.7,,,,,,,"['welcome', 'koelnmesse trivia', 'find', 'show categories', 'trivia cologne koeln koelnmesse quiz tradeshow']",,no
1405,3927,23,Welcome to week 14 of Koelnmesse Trivia Tuesday  Find out how many of our shows and show categories you can match correctly      Trivia  Cologne  Koeln  Koelnmesse  Quiz  Tradeshow ,1.33e+18,,0.4588,0.65,0.7,,,,,,,"['welcome', 'koelnmesse trivia', 'find', 'show categories', 'trivia cologne koeln koelnmesse quiz tradeshow']",,no
1406,3928,23,Welcome to week 14 of Koelnmesse Trivia Tuesday  Find out how many of our shows and show categories you can match correctly      Trivia  Cologne  Koeln  Koelnmesse  Quiz  Tradeshow ,1.33e+18,,0.4588,0.65,0.7,,,,,,,"['welcome', 'koelnmesse trivia', 'find', 'show categories', 'trivia cologne koeln koelnmesse quiz tradeshow']",,no
1407,3929,23,For the  Cologne you have been looking for with  freeshipping to your door   ,1.33e+18,,0.0,0.0,0.0,,,,,,,['cologne'],,no
1408,3930,23, Join Top Speakers from       amp  more at the  SpaceAwards on 8 Dec at 18 00  CET   ,1.33e+18,,0.4588,0.5,0.5,,,,,,,"['join top', 'spaceawards', 'dec', 'cet']",,no
1409,3932,23,Introducing our Studio 1886 line of iconic cologne   Hint  Hint   Gilded is my favorite      cologne  avon  favorite  studio1886 ,1.33e+18,,0.7184,0.5,0.8333333333333334,,,,,,,"['introducing', 'iconic cologne', 'hint hint gilded', 'favorite cologne avon', 'favorite studio1886']",,no
1410,3933,23, Join Top Speakers from       amp  more at the  SpaceAwards on 8 Dec at 18 00  CET   ,1.33e+18,,0.4588,0.5,0.5,,,,,,,"['join top', 'spaceawards', 'dec', 'cet']",,no
1411,3934,23,Things to do in Cologne Germany  via   thingstodo  thingstodocologne  cologne  germany  europe  eu  freegift  travel  traveltips  travelinspiration  travelguide  budget  budgettips  budgettravel  lp  lppathfinder  lonelyplanet  natgeo  natgeotravel,1.33e+18,,0.0,0.0,0.0,,,,,,,"['cologne germany', 'thingstodo thingstodocologne cologne germany europe eu freegift travel traveltips travelinspiration travelguide budget budgettips budgettravel lp lppathfinder lonelyplanet natgeo natgeotravel']",,no
1412,3935,23,   25 07   Halston By HALSTON 34 oz Cologne Spray FOR WOMEN    Halston  By  HALSTON  34  oz  Cologne  Spray  FOR  fashion  lifestyle  homedecore  ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['halston', 'halston', 'cologne spray for women halston', 'halston', 'cologne spray for', 'fashion lifestyle homedecore']",,no
1413,3936,23, Cologne  Bonn  podcast fans  We have a  PodcastBrunchClub chapter where you live  Join us   it s like  bookclub  but for  podcasts    germany  podcastclub  colognegermany  ,1.33e+18,,0.3291,0.13636363636363635,0.5,,,,,,,"['cologne', 'podcast fans', 'podcastbrunchclub', 'join', 'podcasts germany podcastclub colognegermany']",,no
1414,3937,23, Join Top Speakers from       amp  more at the  SpaceAwards on 8 Dec at 18 00  CET   ,1.33e+18,,0.4588,0.5,0.5,,,,,,,"['join top', 'spaceawards', 'dec', 'cet']",,no
1415,3938,23, Join Top Speakers from       amp  more at the  SpaceAwards on 8 Dec at 18 00  CET   ,1.33e+18,,0.4588,0.5,0.5,,,,,,,"['join top', 'spaceawards', 'dec', 'cet']",,no
1416,3939,23, Join Top Speakers from       amp  more at the  SpaceAwards on 8 Dec at 18 00  CET   ,1.33e+18,,0.4588,0.5,0.5,,,,,,,"['join top', 'spaceawards', 'dec', 'cet']",,no
1417,3940,23,Join Top Speakers from       amp  more at the  SpaceAwards on 8 Dec at 18 00  CET    Livestream from  Berlin  Cologne  Munich  Worldwide   Register for free now        EUSpaceWeek  EUGreenDeal  DigitalEU ,1.33e+18,,0.743,0.4666666666666666,0.6,,,,,,,"['join top', 'spaceawards', 'dec', 'cet livestream', 'berlin cologne munich worldwide', 'euspaceweek eugreendeal digitaleu']",,no
1418,3941,23, germany  cologne  IDcard  germanidcard  idcardphoto  photo  35x45photo Where can I get a photo for ID card in Cologne amid the  lockdown  Make it at home  Low prices  professional quality and 100  guarantee  Convert your selfie to a German ID card photo   ,1.33e+18,,-0.0258,0.03333333333333333,0.13333333333333333,,,,,,,"['germany cologne', 'idcard', 'germanidcard idcardphoto photo 35x45photo', 'id', 'cologne', 'low', 'professional quality', 'convert', 'id', 'card photo']",,no
1419,3942,23,  when in 2007 i was sent by my parents to  Psychiatry at  bonnLKA for 5 Month from  May to  October for having simply litigated with my mother  about how to have  breakfast togeter in  theirHome  with my then 10 years old only child  my sister A   living at  Cologne  NEVER visited,1.33e+18,,0.0,0.03333333333333333,0.5190476190476191,,,,,,,"['psychiatry', 'month', 'may', 'october', 'breakfast togeter', 'cologne never']",,no
1420,3943,23,Only 2 weeks left  Apply now for our Undergraduate Internship Program  Deadline is December 15th   ageing  aging  ageingresearch  cologne      ,1.33e+18,,0.0,0.0,0.5,,,,,,,"['apply', 'undergraduate internship program deadline', 'december', 'ageingresearch cologne']",,no
1421,3944,23,   In 1992  a Mw5 2  earthquake hit Roermond  NL  close to German border  In 1755 56  a series of EQs occ ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['mw5', 'roermond nl', 'german border', 'eqs']",,no
1422,3945,23,  In 1992  a Mw5 2  earthquake hit Roermond  NL  close to German border  In 1755 56  a series of EQs occurred in  Düren between  Aachen  amp   Cologne  probably  gt M6  We know of pre historical  Holocene EQs from geological evidence that were even larger  ,1.33e+18,,0.2732,0.0,0.16666666666666666,,,,,,,"['mw5', 'roermond nl', 'german border', 'eqs', 'düren', 'aachen', 'cologne', 'm6', 'holocene eqs', 'geological evidence']",,no
1423,3946,23,Check out     USED    Vintage Jordache Man Cologne1 7 oz Colonge Spray NO BOX RARE  Cologne  via ,1.33e+18,,-0.4466,0.3,0.9,,,,,,,"['used vintage jordache', 'cologne1', 'colonge spray no box rare cologne']",,no
1424,3947,23,Clear and light like water  but a little more complex  Micellar water is a cleanser and a hydrator that leaves your skin clean and refreshed   toppbox  subscriptionbox  groomingbox  grooming  skincare  dapper  gentleman  shaving  bodycare  haircare  fragrance  cologne  menshealth ,1.33e+18,,0.7269,0.14652777777777778,0.5305555555555556,,,,,,,"['clear', 'micellar', 'toppbox subscriptionbox groomingbox', 'dapper gentleman', 'bodycare haircare fragrance cologne menshealth']",,no
1425,3948,23,Streetart  street  art  streetart  view  urban  urbanart  painting  city  cologne  köln  instadaily  igdaily  instamood  instagood  instaview  instamoment  instapic  picoftheday  followme   Cologne  Germany ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['streetart', 'street art streetart view', 'urban urbanart painting city cologne köln', 'instamood instagood instaview instamoment instapic picoftheday followme', 'cologne germany']",,no
1426,3949,23, You can get the  Cologne you have been looking for with  freeshipping to your door    ,1.33e+18,,0.0,0.0,0.0,,,,,,,['cologne'],,no
1427,3950,23,You can get the  Cologne you have been looking for with  freeshipping to your door   ,1.33e+18,,0.0,0.0,0.0,,,,,,,['cologne'],,no
1428,3951,23,Today  Melzer and  perform  Webern  Ferneyhough   Djordjevic and  Poppe in  Cologne   wch,1.33e+18,,0.0,0.0,0.0,,,,,,,"['melzer', 'webern ferneyhough djordjevic', 'poppe', 'cologne']",,no
1429,3952,23,       VillierJets       trusted  worldwide  jet  plane  charter located  chambery    chicago    cologne    copenhagen    doha    dubai    frankfurt    geneva    hongkong    houston    ibiza    istanbul    jeddah    jersey ,1.33e+18,,0.4767,0.0,0.0,,,,,,,"['villierjets', 'worldwide jet plane charter', 'chambery chicago cologne copenhagen doha dubai frankfurt geneva hongkong houston ibiza istanbul jeddah jersey']",,no
1430,3953,23,   most likely to enter the governing coalition of  Cologne  ,1.33e+18,,0.0,0.25,0.75,,,,,,,['cologne'],,no
1431,3954,23,  most likely to enter the governing coalition of  Cologne  ,1.33e+18,,0.0,0.25,0.75,,,,,,,['cologne'],,no
1432,3955,23,A drop of fresh dew    Praktica ML   helios44   2   Macro Tube  Kodak 200    believeinfilm  filmphotography  flower  Macro  nature  Makro  flower  Blume  filmisnotdead  Film  helios44_2  koeln  Köln  ccaa  cologne   NRW  germany  botanicalgarden  botanischergarten ,1.33e+18,,0.0516,0.3,0.5,,,,,,,"['fresh dew', 'praktica ml', 'macro tube kodak', 'believeinfilm filmphotography flower', 'macro', 'makro', 'blume', 'film', 'helios44_2 koeln', 'köln', 'ccaa cologne', 'nrw', 'germany botanicalgarden botanischergarten']",,no
1433,3956,23,Buy  cologne online at the best price  Our online store has the best beauty solutions and products  We offer a range of products which can easily fit in your pocket budget  Purchase now    ,1.33e+18,,0.9571,0.7999999999999999,0.3333333333333333,,,,,,,"['buy', 'cologne online', 'online store', 'beauty solutions', 'pocket budget', 'purchase']",,no
1434,3957,23,It is free to join  what do you have to lose    freetojoin  FMWorldusa  fmworld  fragrances  Perfume  cologne  nothingtoloseeverythingtogain  directsales  1000ofproducts  82foundingmemberspotsleft ,1.33e+18,,0.4215,0.4,0.8,,,,,,,"['fmworldusa', 'fmworld fragrances', 'perfume', 'cologne nothingtoloseeverythingtogain directsales 1000ofproducts 82foundingmemberspotsleft']",,no
1435,3958,23, Good Morning   Happy Monday  Greetings from  Cologne    goddess  ladysamira ,1.33e+18,,0.8555,0.75,0.8,,,,,,,"['morning happy', 'greetings', 'cologne', 'goddess ladysamira']",,no
1436,3959,23, Get the  Cologne you have been looking for with  freeshipping to your door    ,1.33e+18,,0.0,0.0,0.0,,,,,,,['cologne'],,no
1437,3960,23,Get the  Cologne you have been looking for with  freeshipping to your door   ,1.33e+18,,0.0,0.0,0.0,,,,,,,['cologne'],,no
1438,3961,23, Harnessing the power of plants to improve your skin    toppbox  subscriptionbox  groomingbox  grooming  skincar ,1.33e+18,,0.4404,0.0,0.0,,,,,,,"['harnessing', 'skin toppbox subscriptionbox groomingbox']",,no
1439,3962,23,Treat your man to a cologne that smells just like Creed  fmperfume  fmworlduk  fmdistributor  creed  Cologne  men  christmas ,1.33e+18,,0.6369,0.0,0.0,,,,,,,"['treat', 'creed', 'fmperfume fmworlduk fmdistributor creed', 'cologne', 'men christmas']",,yes
1440,3963,23,Check out some of our in store exclusive  sales for Dec 1 6    ATL  ATLgeorgia  RiverdaleGA  ClaytonCounty  smallbusiness  supportsmallbusiness  blackowned  familyowned  gifts  deals  Christmas  Christmas2020  decorations  ornaments  wreaths  scarves  purses  perfume  cologne ,1.33e+18,,0.128,0.0,0.0,,,,,,,"['exclusive sales', 'dec', 'atl atlgeorgia riverdalega claytoncounty', 'smallbusiness supportsmallbusiness', 'gifts deals', 'christmas christmas2020', 'decorations ornaments wreaths scarves purses perfume cologne']",,yes
1441,3964,23, Government of  Algeria 7T VPR Gulfstream Aerospace GIV  rtb from  Berlin  arrived this morning with a stop at  Cologne  Presid ,1.33e+18,,-0.296,0.0,0.0,,,,,,,"['algeria', 'vpr gulfstream aerospace giv', 'berlin', 'cologne presid']",,no
1442,3965,23,Government of  Algeria 7T VPR Gulfstream Aerospace GIV  rtb from  Berlin  arrived this morning with a stop at  Cologne  President Tebboune    ,1.33e+18,,-0.296,0.0,0.0,,,,,,,"['algeria', 'vpr gulfstream aerospace giv', 'berlin', 'cologne', 'tebboune']",,no
1443,3966,23,Landmarks in  Cologne ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['landmarks', 'cologne']",,no
1444,3967,23,Harnessing the power of plants to improve your skin    toppbox  subscriptionbox  groomingbox  grooming  skincare  dapper  gentleman  shaving  bodycare  haircare  fragrance  cologne  menshealth  mensfitness  beardcare  menstyle  mensfashion  luxury  lifestyle  blog ,1.33e+18,,0.4404,0.0,0.0,,,,,,,"['harnessing', 'skin toppbox subscriptionbox groomingbox', 'dapper gentleman', 'bodycare haircare fragrance cologne menshealth mensfitness beardcare menstyle mensfashion luxury lifestyle blog']",,no
1445,3968,23, 30 Nov 1611  Three of the first ever  Irish Capuchins enter the order in  Cologne Germany  otd ,1.33e+18,,0.0,0.125,0.16666666666666666,,,,,,,"['nov', 'capuchins', 'cologne germany']",,no
1446,3969,23,Get a  FREE Distillery Series Cologne Sample   These make awesome stocking stuffers      FreeSample  Cologne  TryBeforeYouBuy  SuperSavingMoms  GetItFree  Freebie  GotItFree  FreeSample  Samples  Sample  FreeStuff  ILoveFreebes  IfItsFreeItsForMe ,1.33e+18,,0.8986,0.7,0.9,,,,,,,"['free distillery', 'cologne', 'freesample cologne trybeforeyoubuy supersavingmoms getitfree freebie gotitfree freesample samples', 'freestuff ilovefreebes ifitsfreeitsforme']",,no
1447,3970,23, Cologne Cathedral  The Shrine of The Magi  A pilgrimage for anyone following their own star  Saint He ,1.33e+18,,0.0,0.3,0.55,,,,,,,"['cologne', 'magi', 'own star', 'saint']",,no
1448,3971,23, 30 Nov 1611  Three of the first ever  Irish Capuchins enter the order in  Cologne Germany  otd ,1.33e+18,,0.0,0.125,0.16666666666666666,,,,,,,"['nov', 'capuchins', 'cologne germany']",,no
1449,3972,23, Oh  how I miss this view      oneyearago  Palladium  cologne ,1.33e+18,,-0.1531,0.0,0.0,,,,,,,"['oh', 'view oneyearago', 'palladium']",,no
1450,3973,23,Our premiere fragrance  ISI OMA  has been very well received so far and inspired us to expand the collection  See the line for yourself now at          opulentgrandeur  fragrances  perfume  cologne  fragrancesforhim  fragrancesforher  classics  donewell    ,1.33e+18,,0.7996,0.15000000000000002,0.65,,,,,,,"['premiere fragrance', 'isi oma', 'opulentgrandeur fragrances perfume cologne fragrancesforhim fragrancesforher classics donewell']",,no
1451,3974,23,ONE DAY ONLY  Take 30  off your purchase of Home Cologne with code HC30  Ends tonight 11 30  11 59 PM  CT     cybermonday  sale  holiday  christmas  shopping  season  luxury  lifestyle  fragrance  scent  cologne  perfume  gift  gifting  giftideas  design ,1.33e+18,,0.6808,0.0,1.0,,,,,,,"['one day only', 'cologne', 'hc30 ends', 'pm ct', 'cybermonday sale holiday christmas', 'season luxury lifestyle fragrance scent cologne perfume gift', 'giftideas design']",,no
1452,3975,23,Get a head start on your holiday shopping this Cyber Monday  We have 10  off fragrances   free shipping    We hope your last impression is Heaven Scent xoxo   perfumecollection  perfume  cybermonday  cologne  colognecollection  fragrancelover  fragrance  heavenscentla ,1.33e+18,,0.9524,0.2,0.43333333333333335,,,,,,,"['cyber', 'free shipping', 'heaven scent', 'xoxo perfumecollection perfume cybermonday cologne colognecollection fragrancelover fragrance heavenscentla']",,no
